ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Term
1111749,34,services,married,professional.course,no,no,no,cellular,may,mon,90,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
1111750,46,services,divorced,high.school,no,no,no,cellular,may,mon,222,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1111751,34,technician,single,basic.9y,no,no,no,telephone,jul,thu,23,1,999,1,failure,-1.7,94.215,-40.3,0.884,4991.6,0
1111752,49,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,270,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1111753,47,services,married,high.school,no,yes,yes,cellular,aug,fri,502,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1111754,56,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,78,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111755,62,technician,married,unknown,no,no,no,cellular,jul,mon,262,2,999,2,failure,-1.7,94.215,-40.3,0.827,4991.6,1
1111756,23,student,single,high.school,no,no,no,cellular,jul,mon,270,3,999,0,nonexistent,-2.9,92.469,-33.6,1.048,5076.2,1
1111757,47,management,married,university.degree,no,no,no,cellular,aug,thu,152,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1111758,46,blue-collar,married,high.school,unknown,yes,no,cellular,jul,thu,53,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1111759,36,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,79,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1111760,49,admin.,married,high.school,no,yes,no,cellular,jul,mon,69,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1111761,54,blue-collar,married,university.degree,unknown,yes,no,cellular,aug,thu,128,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1111762,50,entrepreneur,married,basic.9y,unknown,no,no,cellular,jul,mon,262,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1111763,45,self-employed,married,university.degree,no,no,no,cellular,nov,fri,18,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1111764,37,entrepreneur,divorced,high.school,no,no,no,cellular,nov,wed,298,2,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,0
1111765,35,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,25,6,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
1111766,31,technician,married,professional.course,no,yes,no,cellular,aug,thu,373,1,999,0,,1.4,93.444,-36.1,4.964,5228.1,0
1111767,59,admin.,divorced,basic.9y,no,yes,no,cellular,may,thu,8,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
1111768,24,admin.,single,professional.course,no,yes,no,cellular,apr,thu,125,6,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
1111769,28,technician,single,university.degree,no,no,yes,telephone,may,fri,166,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
1111770,30,admin.,single,university.degree,no,no,yes,cellular,aug,thu,185,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1111771,28,admin.,single,university.degree,no,no,yes,cellular,mar,wed,96,2,999,0,nonexistent,-1.8,92.843,-50,1.548,5099.1,1
1111772,31,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,wed,228,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
1111773,25,self-employed,single,university.degree,no,no,no,cellular,aug,wed,169,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,0
1111774,47,blue-collar,single,unknown,unknown,yes,no,cellular,jul,tue,213,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1111775,28,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,tue,1848,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1
1111776,31,admin.,divorced,university.degree,no,no,no,cellular,mar,mon,248,4,999,0,nonexistent,-1.8,92.843,-50,1.56,5099.1,1
1111777,37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,224,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1111778,37,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,85,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
1111779,24,admin.,married,high.school,no,yes,no,cellular,jul,mon,296,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1111780,31,technician,single,university.degree,no,yes,yes,cellular,aug,wed,107,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
1111781,34,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,728,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
1111782,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
1111783,33,technician,single,professional.course,,yes,no,cellular,aug,fri,436,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1111784,39,admin.,divorced,university.degree,no,,,,mar,thu,93,1,,,,,93.369,-34.8,0.65,5008.7,0
1111785,31,blue-collar,single,basic.9y,no,no,no,telephone,apr,thu,285,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
1111786,30,technician,married,university.degree,no,yes,yes,cellular,apr,thu,1373,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
1111787,40,technician,married,professional.course,no,no,no,cellular,apr,fri,316,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1111788,36,technician,single,high.school,no,yes,yes,cellular,aug,tue,629,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1111789,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111790,32,technician,single,university.degree,no,no,no,cellular,may,thu,14,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
1111791,60,retired,married,professional.course,no,no,no,cellular,aug,wed,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1111792,60,retired,married,unknown,no,yes,no,cellular,aug,mon,600,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
1111793,29,self-employed,single,university.degree,no,no,yes,,nov,mon,378,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1111794,43,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,99,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
1111795,50,admin.,married,basic.9y,no,unknown,unknown,cellular,aug,fri,49,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1111796,59,technician,married,professional.course,no,yes,no,cellular,aug,wed,210,4,999,0,nonexistent,-2.9,92.201,-31.4,0.834,5076.2,1
1111797,45,management,married,university.degree,no,yes,no,cellular,aug,fri,156,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1111798,31,technician,divorced,high.school,no,no,no,cellular,may,mon,41,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
1111799,41,technician,single,professional.course,no,no,no,cellular,nov,mon,64,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1111800,42,technician,divorced,high.school,unknown,yes,no,cellular,aug,thu,140,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1111801,31,self-employed,married,basic.9y,no,unknown,unknown,cellular,may,wed,168,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
1111802,52,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,410,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1111803,52,admin.,divorced,university.degree,no,no,yes,cellular,jul,wed,216,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1111804,33,admin.,divorced,high.school,no,no,no,telephone,aug,fri,107,1,999,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0
1111805,48,technician,married,high.school,no,no,no,cellular,aug,wed,58,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111806,52,retired,divorced,professional.course,no,no,no,cellular,jul,tue,867,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1111807,51,admin.,divorced,university.degree,unknown,no,no,cellular,aug,fri,59,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1111808,60,unemployed,married,basic.4y,no,no,no,cellular,nov,thu,627,2,6,1,success,-3.4,92.649,-30.1,0.714,5017.5,1
1111809,35,services,single,high.school,no,no,no,telephone,may,wed,65,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
1111810,27,admin.,single,high.school,no,yes,no,cellular,apr,,127,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
1111811,45,admin.,married,high.school,no,yes,no,cellular,jul,fri,172,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1111812,30,technician,single,professional.course,no,yes,no,cellular,aug,wed,129,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1111813,58,management,divorced,university.degree,no,yes,no,cellular,nov,mon,48,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1111814,42,technician,married,professional.course,no,yes,no,cellular,aug,thu,108,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1111815,34,self-employed,single,professional.course,no,yes,no,telephone,may,fri,10,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
1111816,43,entrepreneur,married,university.degree,no,no,no,cellular,sep,mon,255,1,3,1,success,-1.1,94.199,-37.5,0.882,4963.6,1
1111817,31,admin.,single,university.degree,no,no,yes,cellular,apr,fri,85,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1111818,45,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,265,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1111819,49,admin.,single,university.degree,no,yes,no,telephone,jul,thu,344,10,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
1111820,32,management,married,university.degree,no,yes,no,cellular,nov,fri,104,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1111821,52,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,65,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1111822,32,services,single,basic.6y,no,no,yes,telephone,may,tue,1205,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,1
1111823,46,services,married,high.school,no,no,no,cellular,apr,mon,124,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1111824,27,technician,married,professional.course,no,yes,no,cellular,may,mon,275,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1111825,40,services,married,high.school,no,yes,no,cellular,apr,fri,277,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0
1111826,37,admin.,married,university.degree,no,yes,no,cellular,aug,wed,251,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1111827,33,admin.,married,university.degree,no,yes,no,cellular,aug,tue,118,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1111828,66,retired,married,high.school,no,no,no,cellular,mar,tue,618,1,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,0
1111829,31,admin.,married,professional.course,no,yes,no,cellular,aug,wed,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
1111830,32,technician,divorced,professional.course,no,yes,no,cellular,nov,tue,78,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
1111831,37,management,married,university.degree,no,no,yes,cellular,jul,fri,69,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1111832,30,admin.,single,university.degree,no,no,no,cellular,jul,thu,257,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
1111833,34,admin.,single,university.degree,no,no,yes,cellular,aug,fri,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1111834,39,unemployed,married,basic.9y,no,,,cellular,nov,mon,151,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1111835,42,technician,married,basic.9y,unknown,yes,no,cellular,jul,wed,130,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1111836,49,management,married,university.degree,no,no,no,cellular,apr,thu,289,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
1111837,32,admin.,single,university.degree,no,yes,no,cellular,aug,mon,340,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111838,44,admin.,married,professional.course,no,no,no,cellular,nov,mon,353,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
1111839,33,admin.,married,high.school,unknown,,,,may,tue,17,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
1111840,53,self-employed,married,basic.4y,no,no,no,cellular,aug,tue,268,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1111841,42,admin.,single,university.degree,no,no,no,cellular,nov,wed,72,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1111842,43,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,609,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1
1111843,46,technician,divorced,university.degree,unknown,yes,no,telephone,jul,fri,1946,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
1111844,39,blue-collar,married,professional.course,no,no,no,cellular,may,mon,149,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
1111845,47,technician,married,high.school,unknown,yes,yes,cellular,aug,mon,89,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111846,32,services,divorced,high.school,no,no,no,cellular,nov,wed,744,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1111847,32,blue-collar,married,professional.course,unknown,no,no,cellular,apr,thu,140,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
1111848,42,technician,married,professional.course,no,yes,no,telephone,nov,mon,76,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1111849,38,blue-collar,married,basic.9y,no,yes,no,cellular,oct,mon,167,3,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0
1111850,31,admin.,single,high.school,no,yes,no,cellular,sep,fri,210,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,1
1111851,34,technician,married,university.degree,no,yes,no,cellular,nov,wed,36,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1111852,33,admin.,married,university.degree,no,no,no,cellular,jul,thu,180,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1111853,78,retired,married,basic.4y,no,yes,no,telephone,mar,fri,139,1,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,0
1111854,32,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,mon,419,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1111855,37,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,163,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1111856,40,services,married,high.school,no,yes,yes,cellular,jul,wed,251,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1111857,45,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1
1111858,34,admin.,married,high.school,no,yes,no,telephone,may,tue,58,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
1111859,36,services,married,basic.9y,no,no,yes,cellular,may,wed,36,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
1111860,44,admin.,married,basic.6y,no,no,no,cellular,jul,wed,368,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1111861,29,admin.,single,university.degree,no,yes,no,cellular,aug,thu,13,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
1111862,76,retired,married,university.degree,no,yes,yes,cellular,dec,thu,330,2,4,2,success,-3,92.713,-33,0.712,5023.5,1
1111863,42,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,61,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1111864,30,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,74,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1111865,38,entrepreneur,married,professional.course,no,no,no,cellular,may,mon,269,5,3,2,success,-1.8,93.876,-40,0.682,5008.7,0
1111866,18,student,single,basic.9y,no,yes,no,cellular,dec,mon,269,1,999,1,failure,-3,92.713,-33,0.715,5023.5,0
1111867,41,admin.,single,university.degree,no,no,no,cellular,apr,mon,115,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1111868,35,admin.,single,university.degree,no,no,no,cellular,may,wed,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
1111869,31,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,77,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111870,51,technician,married,basic.9y,unknown,yes,no,cellular,jul,mon,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1111871,54,self-employed,married,professional.course,unknown,yes,no,cellular,aug,wed,104,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1111872,34,management,married,university.degree,no,no,no,telephone,jun,wed,893,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
1111873,31,services,single,high.school,unknown,no,no,cellular,may,fri,77,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
1111874,49,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,81,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1111875,44,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,mon,425,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111876,56,technician,married,basic.4y,no,no,no,cellular,may,wed,776,3,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,1
1111877,47,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,tue,80,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111878,39,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,138,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
1111879,48,admin.,married,university.degree,no,no,no,cellular,nov,fri,218,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1111880,39,admin.,married,university.degree,no,yes,no,cellular,may,mon,156,7,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1111881,60,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,187,2,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,0
1111882,26,admin.,single,university.degree,no,yes,no,cellular,may,thu,400,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
1111883,47,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,mon,265,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111884,54,management,married,university.degree,no,yes,no,cellular,nov,mon,375,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1111885,53,unknown,married,basic.4y,unknown,no,no,cellular,aug,tue,107,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111886,28,technician,single,professional.course,no,yes,no,cellular,nov,wed,296,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,1
1111887,63,retired,married,basic.4y,no,yes,no,cellular,jul,thu,261,1,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,0
1111888,32,blue-collar,single,high.school,no,no,no,telephone,jul,thu,234,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
1111889,55,admin.,divorced,high.school,no,unknown,unknown,cellular,apr,fri,278,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1111890,55,admin.,married,basic.9y,no,no,no,cellular,nov,mon,154,3,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0
1111891,39,services,single,high.school,unknown,yes,yes,telephone,jun,mon,563,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1
1111892,59,management,married,unknown,no,yes,no,cellular,sep,thu,107,1,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,0
1111893,36,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,157,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1111894,32,technician,single,professional.course,no,no,no,cellular,nov,wed,295,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
1111895,42,management,single,university.degree,no,no,no,cellular,oct,mon,134,1,6,1,success,-3.4,92.431,-26.9,0.743,5017.5,0
1111896,36,technician,single,professional.course,no,no,no,cellular,aug,wed,275,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
1111897,41,services,married,high.school,unknown,yes,no,telephone,may,mon,679,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1
1111898,40,admin.,married,basic.9y,no,yes,no,cellular,jul,thu,106,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
1111899,35,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,201,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1111900,48,technician,divorced,university.degree,no,yes,yes,cellular,aug,wed,86,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1111901,35,technician,single,professional.course,no,no,yes,cellular,jul,thu,346,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1111902,26,admin.,single,high.school,no,no,no,cellular,apr,mon,123,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1111903,60,technician,married,university.degree,no,yes,no,cellular,aug,tue,11,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1111904,46,self-employed,single,university.degree,unknown,no,no,cellular,apr,mon,438,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0
1111905,36,services,married,high.school,no,no,no,cellular,may,thu,62,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
1111906,32,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,177,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
1111907,38,technician,single,university.degree,no,yes,no,cellular,,,98,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,0
1111908,48,admin.,divorced,high.school,no,no,yes,cellular,apr,fri,2139,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
1111909,35,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,thu,143,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
1111910,35,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,204,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
1111911,30,technician,single,high.school,no,yes,no,cellular,may,wed,202,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
